city,latitude,longitude,forecast_time,temperature_c,humidity_pct
Kutaisi,41.5221,42.2695,2026-12-08T23:00:00+00:00,27.43,74.25
Tbilisi,41.3609,43.2341,2026-12-09T00:00:00+00:00,27.99,80.24
Telavi,41.0054,43.8552,2026-12-09T01:00:00+00:00,12.61,31.35
Kutaisi,41.493,45.5054,2026-12-09T02:00:00+00:00,13.74,56.89
Telavi,42.4375,42.0712,2026-12-09T03:00:00+00:00,23.32,77.23
Batumi,42.1592,43.7916,2026-12-09T04:00:00+00:00,31.6,37.01
Batumi,41.0562,44.3761,2026-12-09T05:00:00+00:00,33.88,29.43
Kutaisi,41.7943,44.9529,2026-12-09T06:00:00+00:00,29.52,58.36
Batumi,41.0753,41.2223,2026-12-09T07:00:00+00:00,25.44,54.23
Telavi,42.0372,43.5296,2026-12-09T08:00:00+00:00,17.76,44.45
Batumi,42.3866,44.6102,2026-12-09T09:00:00+00:00,30.14,66.71
Kutaisi,41.3693,44.1871,2026-12-09T10:00:00+00:00,10.77,24.26
Tbilisi,41.404,42.3907,2026-12-09T11:00:00+00:00,7.08,84.58
Tbilisi,42.6293,45.2759,2026-12-09T12:00:00+00:00,17.95,27.66
Tbilisi,41.6938,45.3591,2026-12-09T13:00:00+00:00,33.16,81.04
Tbilisi,41.0457,41.7461,2026-12-09T14:00:00+00:00,18.09,74.55
Kutaisi,42.328,41.4624,2026-12-09T15:00:00+00:00,2.95,39.4
Batumi,41.1134,45.1162,2026-12-09T16:00:00+00:00,31.47,60.36
Telavi,41.1653,44.4339,2026-12-09T17:00:00+00:00,14.99,62.61
Tbilisi,41.2904,41.2421,2026-12-09T18:00:00+00:00,1.04,30.63
Batumi,41.3148,45.3337,2026-12-09T19:00:00+00:00,31.96,87.21
Telavi,41.9331,44.3009,2026-12-09T20:00:00+00:00,-2.86,62.41
Tbilisi,41.2319,42.9129,2026-12-09T21:00:00+00:00,-0.82,83.93
Tbilisi,41.2419,44.6084,2026-12-09T22:00:00+00:00,12.86,70.61
Telavi,42.8648,41.9898,2026-12-09T23:00:00+00:00,19.92,71.08
Tbilisi,41.5872,41.9622,2026-12-10T00:00:00+00:00,10.21,34.59
Tbilisi,42.3207,43.2767,2026-12-10T01:00:00+00:00,30.07,76.79
Tbilisi,41.2993,44.925,2026-12-10T02:00:00+00:00,2.05,26.31
Tbilisi,42.5797,44.4152,2026-12-10T03:00:00+00:00,20.01,29.84
Kutaisi,42.7197,43.8821,2026-12-10T04:00:00+00:00,8.07,29.42
Kutaisi,41.7512,41.0856,2026-12-10T05:00:00+00:00,27.93,33.56
Kutaisi,42.9891,42.7499,2026-12-10T06:00:00+00:00,10.22,75.37
Tbilisi,42.6107,42.0731,2026-12-10T07:00:00+00:00,21.68,61.73
Batumi,42.5584,43.9173,2026-12-10T08:00:00+00:00,27.94,74.35
Batumi,42.9378,41.5933,2026-12-10T09:00:00+00:00,6.02,49.67
Kutaisi,42.0994,43.6982,2026-12-10T10:00:00+00:00,10.49,73.38
Batumi,41.424,41.1352,2026-12-10T11:00:00+00:00,32.66,82.17
Batumi,41.0513,45.9505,2026-12-10T12:00:00+00:00,32.21,49.57
Kutaisi,42.2285,43.3966,2026-12-10T13:00:00+00:00,17.3,39.46
Batumi,42.1981,41.3076,2026-12-10T14:00:00+00:00,23.75,87.48
Telavi,41.8524,43.9541,2026-12-10T15:00:00+00:00,11.49,29.1
Kutaisi,42.0621,45.7258,2026-12-10T16:00:00+00:00,-0.72,42.36
Batumi,42.6555,44.4222,2026-12-10T17:00:00+00:00,20.68,35.53
Kutaisi,41.0648,41.2932,2026-12-10T18:00:00+00:00,-4.33,45.42
Telavi,42.9132,43.8221,2026-12-10T19:00:00+00:00,25.74,51.6
Telavi,42.7861,42.5413,2026-12-10T20:00:00+00:00,-2.4,51.0
Kutaisi,41.7439,43.1259,2026-12-10T21:00:00+00:00,1.9,37.23
Telavi,42.6832,41.6843,2026-12-10T22:00:00+00:00,27.4,52.32
Tbilisi,41.2211,43.7747,2026-12-10T23:00:00+00:00,25.77,75.81
Tbilisi,41.0775,41.1332,2026-12-11T00:00:00+00:00,31.46,75.48
Batumi,41.2008,42.9932,2026-12-11T01:00:00+00:00,25.54,26.3
Batumi,41.8476,41.2131,2026-12-11T02:00:00+00:00,-4.47,26.82
Kutaisi,41.8955,41.7407,2026-12-11T03:00:00+00:00,-3.78,70.39
Kutaisi,42.4086,43.3173,2026-12-11T04:00:00+00:00,2.82,22.97
Telavi,41.2033,41.2694,2026-12-11T05:00:00+00:00,23.5,43.25
Tbilisi,42.626,42.4386,2026-12-11T06:00:00+00:00,33.8,86.77
Telavi,41.6005,45.0051,2026-12-11T07:00:00+00:00,2.0,69.28
Tbilisi,41.0349,43.1755,2026-12-11T08:00:00+00:00,8.96,80.16
Kutaisi,41.8936,44.517,2026-12-11T09:00:00+00:00,18.85,54.73
Batumi,41.241,41.0273,2026-12-11T10:00:00+00:00,2.96,66.97
Batumi,42.2139,41.7829,2026-12-11T11:00:00+00:00,27.39,85.71
Kutaisi,42.6767,45.4482,2026-12-11T12:00:00+00:00,12.47,30.42
Kutaisi,42.1703,43.6231,2026-12-11T13:00:00+00:00,28.23,68.96
Telavi,41.038,41.2879,2026-12-11T14:00:00+00:00,5.64,49.04
Tbilisi,41.6212,42.6517,2026-12-11T15:00:00+00:00,18.57,72.86
Tbilisi,41.1012,43.9426,2026-12-11T16:00:00+00:00,21.66,28.7
Kutaisi,41.0747,44.7451,2026-12-11T17:00:00+00:00,5.51,36.52
Tbilisi,42.6411,43.8146,2026-12-11T18:00:00+00:00,23.0,69.53
Kutaisi,42.1483,42.5752,2026-12-11T19:00:00+00:00,21.71,69.54
Kutaisi,42.5689,41.2115,2026-12-11T20:00:00+00:00,19.42,55.13
Kutaisi,42.2932,43.9897,2026-12-11T21:00:00+00:00,14.88,83.88
Telavi,42.2778,44.2401,2026-12-11T22:00:00+00:00,2.95,61.32
Tbilisi,42.6273,42.9111,2026-12-11T23:00:00+00:00,17.26,40.48
Telavi,42.8162,45.7773,2026-12-12T00:00:00+00:00,0.94,53.95
Tbilisi,41.97,43.8551,2026-12-12T01:00:00+00:00,4.93,78.16
Kutaisi,41.8738,42.0547,2026-12-12T02:00:00+00:00,22.56,56.08
Kutaisi,42.1657,45.5598,2026-12-12T03:00:00+00:00,34.83,51.22
Tbilisi,41.134,45.1127,2026-12-12T04:00:00+00:00,5.56,81.84
Batumi,41.0526,43.3363,2026-12-12T05:00:00+00:00,15.62,77.39
Batumi,41.2114,43.0537,2026-12-12T06:00:00+00:00,28.64,66.25
Tbilisi,42.2616,44.3022,2026-12-12T07:00:00+00:00,5.38,79.47
Tbilisi,41.4704,44.4217,2026-12-12T08:00:00+00:00,25.04,60.01
Telavi,42.8017,45.4872,2026-12-12T09:00:00+00:00,-1.66,51.11
Tbilisi,42.4619,43.6875,2026-12-12T10:00:00+00:00,20.04,87.52
Tbilisi,42.6306,45.257,2026-12-12T11:00:00+00:00,33.82,84.97
Kutaisi,41.6082,41.6912,2026-12-12T12:00:00+00:00,25.31,51.59
Kutaisi,42.0439,44.6872,2026-12-12T13:00:00+00:00,4.33,88.8
Kutaisi,41.8753,41.0577,2026-12-12T14:00:00+00:00,1.9,76.83
Kutaisi,42.0802,43.0939,2026-12-12T15:00:00+00:00,7.81,66.66
Batumi,42.6842,42.9012,2026-12-12T16:00:00+00:00,-1.59,61.7
Tbilisi,42.5292,44.3399,2026-12-12T17:00:00+00:00,32.37,55.76
Telavi,42.3487,43.9521,2026-12-12T18:00:00+00:00,26.66,61.99
Telavi,42.1194,43.5234,2026-12-12T19:00:00+00:00,13.53,72.65
Telavi,42.3292,41.2501,2026-12-12T20:00:00+00:00,-3.27,44.82
Tbilisi,41.5173,44.9524,2026-12-12T21:00:00+00:00,26.6,49.65
Kutaisi,41.8543,43.4718,2026-12-12T22:00:00+00:00,17.07,37.37
Telavi,41.5682,45.4688,2026-12-12T23:00:00+00:00,22.64,59.07
Kutaisi,42.4457,42.7702,2026-12-13T00:00:00+00:00,26.16,52.22
Telavi,41.3635,44.2,2026-12-13T01:00:00+00:00,30.39,84.84
Kutaisi,42.6702,42.8816,2026-12-13T02:00:00+00:00,16.87,70.42
Telavi,41.0512,43.2653,2026-12-13T03:00:00+00:00,7.5,24.53
Tbilisi,41.3059,42.6901,2026-12-13T04:00:00+00:00,10.44,31.19
Kutaisi,42.16,42.2158,2026-12-13T05:00:00+00:00,20.21,39.27
Batumi,41.0007,45.8383,2026-12-13T06:00:00+00:00,33.41,74.51
Kutaisi,42.0692,43.6635,2026-12-13T07:00:00+00:00,15.07,62.99
Telavi,41.2749,42.2927,2026-12-13T08:00:00+00:00,14.18,89.34
Telavi,42.2039,41.3407,2026-12-13T09:00:00+00:00,-4.12,78.31
Tbilisi,41.5998,42.0723,2026-12-13T10:00:00+00:00,28.19,61.05
Batumi,41.7155,44.7775,2026-12-13T11:00:00+00:00,18.99,77.04
Batumi,42.4295,41.5398,2026-12-13T12:00:00+00:00,3.53,70.38
Tbilisi,41.6835,45.9051,2026-12-13T13:00:00+00:00,-3.25,37.82
Tbilisi,41.8012,44.8988,2026-12-13T14:00:00+00:00,23.01,83.7
Kutaisi,42.8129,42.3921,2026-12-13T15:00:00+00:00,7.08,30.13
Tbilisi,42.2326,43.1446,2026-12-13T16:00:00+00:00,21.01,81.11
Kutaisi,41.5472,44.9385,2026-12-13T17:00:00+00:00,11.66,79.16
Telavi,42.5112,43.4212,2026-12-13T18:00:00+00:00,31.46,72.33
Batumi,42.4004,43.9727,2026-12-13T19:00:00+00:00,17.93,58.26
Tbilisi,42.0934,45.7821,2026-12-13T20:00:00+00:00,24.18,80.64
Telavi,42.6667,41.7273,2026-12-13T21:00:00+00:00,5.86,51.0
Telavi,42.0339,45.9764,2026-12-13T22:00:00+00:00,26.49,78.78
Batumi,42.8382,44.133,2026-12-13T23:00:00+00:00,32.89,58.21
Batumi,42.3978,43.9088,2026-12-14T00:00:00+00:00,22.86,58.47
Kutaisi,42.8606,42.9058,2026-12-14T01:00:00+00:00,7.49,82.48
Tbilisi,41.6547,43.9418,2026-12-14T02:00:00+00:00,34.16,76.25
Tbilisi,41.2213,44.0685,2026-12-14T03:00:00+00:00,23.9,67.57
Tbilisi,42.6896,44.9052,2026-12-14T04:00:00+00:00,34.79,37.25
Telavi,42.7783,41.2224,2026-12-14T05:00:00+00:00,-0.46,53.21
Telavi,42.3655,41.3093,2026-12-14T06:00:00+00:00,28.3,57.65
Telavi,41.4143,42.5719,2026-12-14T07:00:00+00:00,11.43,69.65
Batumi,41.2,43.8963,2026-12-14T08:00:00+00:00,8.11,61.96
Telavi,41.971,41.2458,2026-12-14T09:00:00+00:00,18.76,65.59
Kutaisi,42.614,42.4936,2026-12-14T10:00:00+00:00,33.85,37.52
Tbilisi,41.5866,42.8817,2026-12-14T11:00:00+00:00,10.0,80.56
Telavi,41.8627,43.0523,2026-12-14T12:00:00+00:00,8.07,50.51
Batumi,41.0287,44.9525,2026-12-14T13:00:00+00:00,7.43,49.65
Kutaisi,41.9801,43.2155,2026-12-14T14:00:00+00:00,16.5,22.04
Telavi,42.565,42.5426,2026-12-14T15:00:00+00:00,7.76,35.45
Tbilisi,41.8503,42.2126,2026-12-14T16:00:00+00:00,26.29,38.07
Telavi,42.7518,44.9164,2026-12-14T17:00:00+00:00,29.17,32.9
Telavi,41.673,42.446,2026-12-14T18:00:00+00:00,-0.66,64.28
Kutaisi,41.4578,41.2685,2026-12-14T19:00:00+00:00,22.79,67.27
Batumi,42.7112,41.5921,2026-12-14T20:00:00+00:00,1.09,32.67
Telavi,41.8564,45.4068,2026-12-14T21:00:00+00:00,22.76,53.18
Telavi,41.2687,42.58,2026-12-14T22:00:00+00:00,-2.31,21.94
Tbilisi,41.3538,44.5457,2026-12-14T23:00:00+00:00,-1.0,46.08
Kutaisi,42.0668,43.5853,2026-12-15T00:00:00+00:00,10.53,24.2
Tbilisi,41.2167,43.944,2026-12-15T01:00:00+00:00,34.28,53.68
Telavi,42.9833,41.6393,2026-12-15T02:00:00+00:00,29.98,32.1
Kutaisi,41.8882,44.928,2026-12-15T03:00:00+00:00,-4.46,76.13
Telavi,41.2698,44.5914,2026-12-15T04:00:00+00:00,26.7,79.69
Telavi,41.1523,44.6522,2026-12-15T05:00:00+00:00,31.78,23.74
Kutaisi,41.4576,44.7986,2026-12-15T06:00:00+00:00,14.15,35.96
Kutaisi,42.3929,44.6475,2026-12-15T07:00:00+00:00,29.66,57.26
Telavi,42.1082,45.8685,2026-12-15T08:00:00+00:00,20.42,45.79
Kutaisi,42.896,41.8741,2026-12-15T09:00:00+00:00,0.12,67.02
Batumi,42.0069,45.3932,2026-12-15T10:00:00+00:00,9.48,72.67
Kutaisi,41.0943,44.3791,2026-12-15T11:00:00+00:00,12.17,41.39
Kutaisi,41.5704,43.3361,2026-12-15T12:00:00+00:00,24.59,80.89
Tbilisi,41.2228,45.7223,2026-12-15T13:00:00+00:00,1.17,69.9
Telavi,41.5709,43.6863,2026-12-15T14:00:00+00:00,25.61,71.17
Telavi,42.3643,44.104,2026-12-15T15:00:00+00:00,27.62,25.94
Telavi,42.8023,42.9907,2026-12-15T16:00:00+00:00,3.25,66.51
Batumi,41.9786,41.1535,2026-12-15T17:00:00+00:00,29.7,58.86
Telavi,42.3702,45.0982,2026-12-15T18:00:00+00:00,30.91,44.75
Tbilisi,42.3101,41.3039,2026-12-15T19:00:00+00:00,28.87,62.47
Telavi,42.9246,45.1335,2026-12-15T20:00:00+00:00,5.2,70.03
Batumi,41.0664,44.0444,2026-12-15T21:00:00+00:00,26.71,36.07
Batumi,41.5335,45.469,2026-12-15T22:00:00+00:00,8.24,36.07
Kutaisi,41.0236,45.2892,2026-12-15T23:00:00+00:00,29.53,75.15
Tbilisi,42.0294,44.5758,2026-12-16T00:00:00+00:00,10.85,53.19
Kutaisi,42.0284,41.3348,2026-12-16T01:00:00+00:00,12.0,89.22
Kutaisi,41.5082,45.5839,2026-12-16T02:00:00+00:00,33.22,38.32
Telavi,41.107,43.6587,2026-12-16T03:00:00+00:00,27.78,81.53
Tbilisi,41.9502,44.0977,2026-12-16T04:00:00+00:00,13.01,74.9
Tbilisi,41.0311,44.4312,2026-12-16T05:00:00+00:00,25.23,76.03
Kutaisi,41.4818,43.9788,2026-12-16T06:00:00+00:00,0.88,51.95
Kutaisi,42.7483,44.6767,2026-12-16T07:00:00+00:00,27.16,59.75
Telavi,42.9763,43.6385,2026-12-16T08:00:00+00:00,26.06,81.94
Tbilisi,41.6122,45.9264,2026-12-16T09:00:00+00:00,14.25,69.22
Telavi,41.2093,45.1987,2026-12-16T10:00:00+00:00,22.24,37.77
Batumi,41.0729,41.4477,2026-12-16T11:00:00+00:00,24.16,61.88
Telavi,42.4209,41.8751,2026-12-16T12:00:00+00:00,0.29,34.26
Batumi,42.1848,41.8137,2026-12-16T13:00:00+00:00,4.42,59.76
Tbilisi,41.3019,41.5636,2026-12-16T14:00:00+00:00,20.84,58.48
Tbilisi,41.7838,45.0846,2026-12-16T15:00:00+00:00,32.75,59.66
Batumi,42.0342,43.5734,2026-12-16T16:00:00+00:00,-3.02,60.47
Batumi,41.3356,41.6056,2026-12-16T17:00:00+00:00,27.65,21.04
Batumi,41.3515,41.0106,2026-12-16T18:00:00+00:00,-2.48,56.54
Telavi,41.8679,41.5731,2026-12-16T19:00:00+00:00,31.4,55.55
Telavi,42.4297,41.6085,2026-12-16T20:00:00+00:00,16.91,77.25
Batumi,41.7453,44.9843,2026-12-16T21:00:00+00:00,6.55,84.21
Batumi,42.7955,42.4468,2026-12-16T22:00:00+00:00,7.77,37.08
Tbilisi,42.1793,44.7756,2026-12-16T23:00:00+00:00,26.45,39.35
Batumi,41.39,42.5467,2026-12-17T00:00:00+00:00,29.65,61.21
Tbilisi,41.0697,41.9928,2026-12-17T01:00:00+00:00,25.92,21.18
Telavi,42.832,41.0175,2026-12-17T02:00:00+00:00,27.69,39.53
Kutaisi,42.905,43.9416,2026-12-17T03:00:00+00:00,12.5,25.22
Tbilisi,42.8059,41.2304,2026-12-17T04:00:00+00:00,12.31,82.78
Telavi,41.8442,41.4601,2026-12-17T05:00:00+00:00,-4.48,65.31
Kutaisi,41.5982,41.4327,2026-12-17T06:00:00+00:00,-1.39,78.85
Batumi,42.9736,41.0079,2026-12-17T07:00:00+00:00,12.88,42.68
Telavi,42.2282,45.612,2026-12-17T08:00:00+00:00,18.66,74.07
Telavi,41.0839,44.0759,2026-12-17T09:00:00+00:00,9.69,59.32
Batumi,41.8598,43.7412,2026-12-17T10:00:00+00:00,6.77,29.86
Telavi,41.3186,44.0347,2026-12-17T11:00:00+00:00,26.4,56.96
Telavi,42.1161,43.6002,2026-12-17T12:00:00+00:00,20.41,28.28
Telavi,42.5632,41.3632,2026-12-17T13:00:00+00:00,-3.77,76.2
Telavi,41.3612,43.2677,2026-12-17T14:00:00+00:00,-1.9,51.81
Telavi,41.0467,43.9735,2026-12-17T15:00:00+00:00,0.06,86.03
Batumi,41.8632,44.5077,2026-12-17T16:00:00+00:00,34.53,51.82
Batumi,41.7603,42.5136,2026-12-17T17:00:00+00:00,-1.85,79.83
Kutaisi,42.869,45.7037,2026-12-17T18:00:00+00:00,26.36,45.28
Kutaisi,42.943,41.5889,2026-12-17T19:00:00+00:00,14.47,40.36
Tbilisi,42.3419,41.6898,2026-12-17T20:00:00+00:00,6.87,62.15
Tbilisi,41.1931,44.3649,2026-12-17T21:00:00+00:00,28.39,58.6
Kutaisi,41.1838,44.5639,2026-12-17T22:00:00+00:00,11.11,29.64
Kutaisi,41.3541,41.7046,2026-12-17T23:00:00+00:00,32.72,43.4
Tbilisi,41.8986,45.0558,2026-12-18T00:00:00+00:00,30.27,83.94
Kutaisi,42.442,42.8322,2026-12-18T01:00:00+00:00,31.65,27.37
Kutaisi,42.362,42.8642,2026-12-18T02:00:00+00:00,28.34,23.18
Telavi,42.559,41.6321,2026-12-18T03:00:00+00:00,28.8,29.91
Kutaisi,41.9939,41.0003,2026-12-18T04:00:00+00:00,17.98,85.67
Tbilisi,41.1267,42.9965,2026-12-18T05:00:00+00:00,32.01,82.89
Telavi,41.5502,41.2642,2026-12-18T06:00:00+00:00,1.87,77.91
Kutaisi,42.6952,43.35,2026-12-18T07:00:00+00:00,2.11,31.41
Kutaisi,42.7748,45.4274,2026-12-18T08:00:00+00:00,6.2,24.09
Telavi,42.0403,45.7266,2026-12-18T09:00:00+00:00,27.67,32.79
Kutaisi,42.4342,42.2019,2026-12-18T10:00:00+00:00,0.45,49.38
Telavi,42.8832,43.7112,2026-12-18T11:00:00+00:00,32.25,74.07
Tbilisi,41.9629,41.2946,2026-12-18T12:00:00+00:00,9.06,59.37
Tbilisi,41.1829,43.8718,2026-12-18T13:00:00+00:00,33.99,62.73
Telavi,42.7718,41.546,2026-12-18T14:00:00+00:00,27.65,26.03
Batumi,41.8548,44.7377,2026-12-18T15:00:00+00:00,-3.26,45.39
Telavi,41.1065,43.8476,2026-12-18T16:00:00+00:00,2.98,22.3
Tbilisi,42.6193,43.9682,2026-12-18T17:00:00+00:00,22.22,20.32
Telavi,41.5129,44.5033,2026-12-18T18:00:00+00:00,34.52,26.06
Kutaisi,42.1235,42.6361,2026-12-18T19:00:00+00:00,6.72,76.75
Batumi,42.5949,43.6095,2026-12-18T20:00:00+00:00,11.53,58.87
Batumi,42.7304,43.0606,2026-12-18T21:00:00+00:00,0.26,38.0
Telavi,42.532,43.0671,2026-12-18T22:00:00+00:00,24.31,87.15
Batumi,42.9548,42.0109,2026-12-18T23:00:00+00:00,7.43,57.69
Batumi,42.8034,44.6268,2026-12-19T00:00:00+00:00,-2.17,38.05
Tbilisi,41.3075,44.8734,2026-12-19T01:00:00+00:00,21.56,48.23
Batumi,41.1374,45.462,2026-12-19T02:00:00+00:00,3.53,81.72
Kutaisi,41.8757,43.6201,2026-12-19T03:00:00+00:00,30.25,36.94
Batumi,41.8414,41.3024,2026-12-19T04:00:00+00:00,29.48,88.53
Telavi,41.0778,43.1463,2026-12-19T05:00:00+00:00,2.75,58.36
Kutaisi,42.782,45.6547,2026-12-19T06:00:00+00:00,15.14,58.3
Batumi,41.6358,42.1393,2026-12-19T07:00:00+00:00,31.85,75.85
Kutaisi,41.8118,41.6895,2026-12-19T08:00:00+00:00,-3.1,43.38
Telavi,42.6326,45.6351,2026-12-19T09:00:00+00:00,23.19,47.54
Telavi,42.2397,42.7622,2026-12-19T10:00:00+00:00,9.57,47.79
Batumi,42.1291,44.6459,2026-12-19T11:00:00+00:00,-4.61,22.38
Kutaisi,42.8046,42.6228,2026-12-19T12:00:00+00:00,-3.3,64.03
Kutaisi,42.4612,44.3304,2026-12-19T13:00:00+00:00,19.0,82.26
Tbilisi,42.9021,45.9839,2026-12-19T14:00:00+00:00,13.51,55.53
Telavi,41.1895,45.9314,2026-12-19T15:00:00+00:00,-4.24,43.0
Kutaisi,42.4083,43.2259,2026-12-19T16:00:00+00:00,10.56,68.07
Batumi,41.3364,41.119,2026-12-19T17:00:00+00:00,23.68,45.97
Batumi,41.6303,45.5996,2026-12-19T18:00:00+00:00,5.72,85.83
Batumi,42.9964,45.4648,2026-12-19T19:00:00+00:00,21.67,32.76
Kutaisi,42.5699,45.5005,2026-12-19T20:00:00+00:00,9.29,87.34
Tbilisi,41.3158,43.0884,2026-12-19T21:00:00+00:00,27.5,84.33
Tbilisi,41.639,42.6863,2026-12-19T22:00:00+00:00,29.51,85.14
Kutaisi,42.9332,44.2734,2026-12-19T23:00:00+00:00,22.46,38.17
Kutaisi,41.064,42.4126,2026-12-20T00:00:00+00:00,33.23,54.46
Telavi,42.4084,45.2226,2026-12-20T01:00:00+00:00,13.55,58.55
Kutaisi,42.4166,43.9494,2026-12-20T02:00:00+00:00,9.65,21.96
Batumi,42.3329,45.1462,2026-12-20T03:00:00+00:00,-3.07,88.78
Kutaisi,42.9148,44.1102,2026-12-20T04:00:00+00:00,33.79,74.1
Tbilisi,41.4065,45.4863,2026-12-20T05:00:00+00:00,-0.26,39.42
Batumi,42.8754,45.3914,2026-12-20T06:00:00+00:00,12.14,55.45
Kutaisi,41.1288,43.7138,2026-12-20T07:00:00+00:00,20.07,83.69
Batumi,42.981,42.6841,2026-12-20T08:00:00+00:00,19.61,82.43
Kutaisi,41.6922,44.7502,2026-12-20T09:00:00+00:00,31.37,68.02
Kutaisi,41.293,42.8067,2026-12-20T10:00:00+00:00,-2.17,24.15
Telavi,42.1388,43.888,2026-12-20T11:00:00+00:00,20.77,47.84
Telavi,42.8858,45.5442,2026-12-20T12:00:00+00:00,16.9,25.16
Telavi,42.4343,43.3875,2026-12-20T13:00:00+00:00,-3.24,68.68
Batumi,42.9922,43.5048,2026-12-20T14:00:00+00:00,22.78,28.77
Batumi,42.3244,43.8514,2026-12-20T15:00:00+00:00,6.56,60.67
Kutaisi,42.7238,41.1026,2026-12-20T16:00:00+00:00,10.71,52.09
Batumi,41.6683,41.0402,2026-12-20T17:00:00+00:00,1.43,44.36
Tbilisi,41.1458,42.0626,2026-12-20T18:00:00+00:00,10.18,37.86
Telavi,41.3673,41.5288,2026-12-20T19:00:00+00:00,16.49,32.86
Tbilisi,42.2555,44.3075,2026-12-20T20:00:00+00:00,17.91,74.54
Batumi,42.5786,42.5386,2026-12-20T21:00:00+00:00,29.24,24.88
Tbilisi,42.1426,44.2158,2026-12-20T22:00:00+00:00,30.69,78.73
Tbilisi,41.7123,41.0281,2026-12-20T23:00:00+00:00,25.57,57.87
Telavi,42.0209,42.2149,2026-12-21T00:00:00+00:00,1.06,83.2
Tbilisi,41.7681,43.2204,2026-12-21T01:00:00+00:00,26.78,63.14
Tbilisi,41.5632,44.3917,2026-12-21T02:00:00+00:00,33.31,84.65
Telavi,41.6682,45.3823,2026-12-21T03:00:00+00:00,17.5,75.3
Telavi,41.6466,43.828,2026-12-21T04:00:00+00:00,2.44,31.97
Telavi,41.6234,42.9762,2026-12-21T05:00:00+00:00,4.24,79.02
Telavi,42.3421,45.4115,2026-12-21T06:00:00+00:00,26.89,81.93
Batumi,41.9151,42.7686,2026-12-21T07:00:00+00:00,2.46,37.91
Telavi,42.7799,44.4745,2026-12-21T08:00:00+00:00,0.04,83.51
Tbilisi,41.1817,42.7213,2026-12-21T09:00:00+00:00,1.48,69.96
Tbilisi,41.3619,43.1572,2026-12-21T10:00:00+00:00,33.3,26.93
Batumi,41.1351,45.5345,2026-12-21T11:00:00+00:00,15.98,28.71
Telavi,42.4456,44.432,2026-12-21T12:00:00+00:00,17.62,50.36
Tbilisi,42.0063,42.0572,2026-12-21T13:00:00+00:00,9.86,58.52
Tbilisi,42.4607,45.4036,2026-12-21T14:00:00+00:00,17.76,52.46
Telavi,41.335,44.4537,2026-12-21T15:00:00+00:00,10.27,56.17
Tbilisi,42.5008,44.8656,2026-12-21T16:00:00+00:00,31.69,53.51
Batumi,41.1343,45.8954,2026-12-21T17:00:00+00:00,19.35,30.82
Telavi,42.7984,45.0185,2026-12-21T18:00:00+00:00,6.04,87.3
Kutaisi,42.7325,44.2868,2026-12-21T19:00:00+00:00,34.82,29.67
Telavi,41.325,41.2699,2026-12-21T20:00:00+00:00,17.05,63.05
Batumi,42.2505,45.1934,2026-12-21T21:00:00+00:00,4.15,66.37
Batumi,41.1183,41.4434,2026-12-21T22:00:00+00:00,6.15,89.12
Batumi,42.4623,45.6228,2026-12-21T23:00:00+00:00,29.41,72.34
Tbilisi,41.8429,45.7674,2026-12-22T00:00:00+00:00,9.4,62.17
Batumi,42.4022,44.3656,2026-12-22T01:00:00+00:00,24.43,71.44
Batumi,41.0722,42.0393,2026-12-22T02:00:00+00:00,-2.97,85.6
Batumi,41.438,41.656,2026-12-22T03:00:00+00:00,23.68,54.86
Batumi,42.3909,41.5162,2026-12-22T04:00:00+00:00,9.92,33.58
Batumi,42.0067,43.0896,2026-12-22T05:00:00+00:00,30.45,48.5
Telavi,41.3941,44.4109,2026-12-22T06:00:00+00:00,28.0,44.11
Batumi,42.8698,43.1999,2026-12-22T07:00:00+00:00,13.38,47.85
Tbilisi,42.2222,42.1212,2026-12-22T08:00:00+00:00,25.72,67.87
Batumi,42.9813,41.4483,2026-12-22T09:00:00+00:00,22.31,76.91
Tbilisi,41.9394,42.8906,2026-12-22T10:00:00+00:00,19.32,80.24
Batumi,42.1641,45.7789,2026-12-22T11:00:00+00:00,3.73,86.09
Tbilisi,41.5273,45.2107,2026-12-22T12:00:00+00:00,24.67,77.48
Tbilisi,42.2402,42.9594,2026-12-22T13:00:00+00:00,1.03,25.68
Batumi,42.8778,43.099,2026-12-22T14:00:00+00:00,-4.44,23.91
Telavi,42.1144,42.8429,2026-12-22T15:00:00+00:00,28.65,78.9
Telavi,41.921,44.7657,2026-12-22T16:00:00+00:00,30.64,46.82
Telavi,42.8597,41.4206,2026-12-22T17:00:00+00:00,15.49,47.56
Kutaisi,41.1209,43.9061,2026-12-22T18:00:00+00:00,26.15,74.83
Kutaisi,42.3121,43.2049,2026-12-22T19:00:00+00:00,12.26,88.58
Kutaisi,42.2093,41.9428,2026-12-22T20:00:00+00:00,3.99,49.18
Tbilisi,41.6046,44.0226,2026-12-22T21:00:00+00:00,1.69,33.28
Batumi,41.7707,43.1692,2026-12-22T22:00:00+00:00,28.36,26.19
Batumi,41.5115,44.9292,2026-12-22T23:00:00+00:00,21.62,84.37
Kutaisi,42.8817,43.774,2026-12-23T00:00:00+00:00,7.82,67.15
Tbilisi,42.3584,45.2508,2026-12-23T01:00:00+00:00,20.45,86.85
Telavi,42.8983,43.9706,2026-12-23T02:00:00+00:00,22.49,26.87
Telavi,41.295,42.2005,2026-12-23T03:00:00+00:00,7.45,77.45
